text,category_id
"عقب نشینی ناگهانی اعضای خارجی داعش از خیابان های موصل 
 اعضای خارجی گروه تروریستی داعش به طور ناگهانی از خیابان های موصل عقب نشینی کردند. 

 به گزارش ایلنا به نقل از المیادین، اعضای خارجی گروه تروریستی داعش به شکل غیرمنتظره از خیابان های موصل عقب نشینی شدند. 

 هنوز علت این عقب نشینی ناگهانی مشخص نیست. 

 اعضای خارجی داعش در حالی از خیابان ها موصل عقب نشینی می کنند که ارتش عراق خود را برای آزادی این شهر داعش آماده می کند. 

 پایان پیام",8
"حزب حاکم زامبیا ،پیشتاز انتخابات این کشور 
 خبرگزاری آریا-حزب حاکم زامبیا،پیشتاز انتخابات این کشور است. 
 به گزارش خبرگزاری آریا به نقل از واحد برونمرزی، ""ادگار لونگو""کاندیدای حزب حاکم جبهه میهن پرستی زامبیا (PF) تاکنون پیشتاز رقابتهای انتخاباتی ریاست جمهوری این کشور 
 است. 
 بر اساس آرای شمارش شده از 146 شعبه اخذ رای کاندیدای حزب حاکم زامبیا توانسته است 789 هزار و 848 رای یعنی معادل 47 و 96 درصد آرای اعلام شده را به خود اختصاص دهد. 
 این گزارش حاکی است که تعداد کل شعب اخذ رای 150 شعبه بوده است. 
 رقیب وی ""هاکاینده هیچیلما""Hakainde Hichilema از حزب مخالف دولت یعنی حزب ""اتحاد برای توسعه ملی "" 776 هزار و 832 رای یعنی معادل 47 و هفده صدم درصد را از 
 کل آرایی که تا کنون شمرده شده است،بدست آورد. 
 انتخابات ریاست جمهوری زامبیا تحت مدیریت وزارت همکاری و روابط بین الملل آفریقای جنوبی برگزار شد. 
 به گفته کمیسیون انتخابات ، میزان مشارکت در انتخابات ریاست جمهوری زامبیا ، حدود 33 و نیم درصد بود. 
 انتخابات همچنین به دلیل مشکلات مختلف از جمله بارش شدید باران و اختلال در رساندن برگه های رای به حوزه های دور افتاده، به روز سوم کشیده شد. 
 پیروز نهایی انتخابات که بیستم ژانویه برگزار شد، حدود یک سال و نیم باقیمانده از دوره ریاست جمهوری `مایکل ساتا` را در قدرت خواهد بود. 
 ساتا در اکتبر سال 2014 بر اثر بیماری درگذشت. 
 وی دومین رهبر زامبیا است که در مسند ریاست جمهوری ، از دنیا رفت.",8
"دلایل عمان برای کمک به خروج دیپلماتهای آمریکایی از یمن 
 به گزارش خبرگزاری مهر به نقل از پایگاه رای الیوم، وزارت خارجه سلطان نشین عمان به دلایل کمک به آمریکایی ها برای خروج از یمن اشاره کرد. 

 وزارت خارجه عمان بیان کرد: سلطان نشین عمان با همکاری طرفهای یمنی شرایط را برای خروج دیپلماتهای آمریکایی به عمان با یک هواپیمای نیروی هوایی فراهم کرد و آنها عمان را به سوی کشورشان در همان روز ترک کردند. 

 در این بیانیه آمده است: این در راستای فرمانبرداری به دستور سلطان عمان برای کمک به طرف آمریکایی در عملیات خروج دیپلماتها به دلایل انسانی بود. 

 شایان ذکر است آمریکایی ها سفارت خود را در صنعا تعطیل کردند. فرانسه و انگلیس نیز سفارت خود را بستند و قرار است طی 48 ساعت آینده نماینده اتحادیه اروپا نیز یمن را ترک کند.",8
"گردهمایی طرفهای درگیر در سودان جنوبی 
 خبرگزاری آریا-گروه های درگیر در سودان جنوبی روز چهارشنبه در تانزانیا توافقنامه آشتی امضا می کنند. 
 به گزارش خبرگزاری آریا به نقل از واحد برونمرزی، سالوا کر رئیس جمهوری سودان جنوبی و ریک ماچار رهبران مخالفان قرار است در مراسم امضای این توافقنامه آشتی جناح های رقیب در حزب حاکم شرکت کنند. 
 حزب حاکم ""اس پی ال ام "" از زمان استقلال سودان جنوبی در ژوئیه 2011 قدرت را در اختیار دارد، 
 تنش میان جناح های درون این حزب از یک سال گذشته، سودان جنوبی - نوپاترین کشور جهان - را بی ثبات کرده است . 
 ریاست مراسم آشتی این چناحها که در آروشا در شمال تانزانیا برگزار می شود برعهده جاکایا کیکوته رئیس جمهوری تانزانیا است . 
 در این مراسم همچنین اوهورو کنیاتا و یووری موسووینی روسای جمهوری کنیا و اوگاندا حضور دارند . 
 این دو کشور که منافع اقتصادی مهمی در سودان جنوبی دارند از یک سال پیش در روند میانجی گری برای پایان دادن به درگیری جناحی مسلحانه در این کشور مشارکت داشته اند. 
 اوگاندا همچنین نیروهایی را در حمایت از سالوا کر به سودان جنوبی اعزام کرده است . 
 افوونو اوپوندو سخنگوی دولت اوگاندا گفت: تلاش می کنیم به درگیری های مسلحانه در سودان جنوبی پایان دهیم . 
 سیریل رامپافوزا معاون رئیس جمهوری آفریقای جنوبی نیز در این مراسم حضور دارد.",8
"افتتاح نخستین سفارت فلسطین در اروپا 
 محمود عباس رئیس تشکیلات خودگردان فلسطین نخستین سفارت فلسطین در اروپا را در پایتخت سوئد افتتاح کرد. 

 به گزارش ایلنا به نقل از اسکای نیوز عربی، رئیس تشکیلات خودگردان فلسطین شب گذشته نخستین سفارت فلسطین را در استوکهلم پایتخت سوئد افتتاح کرد. 

 با افتتاح سفارت فلسطین در استوکهولم، نخستین سفارت فلسطین در اروپا افتتاح شد. 

 محمود عباس که در سوئد به سر می برد با استفان لووین نخست وزیر این کشور نیز دیدار کرد و توافق نامه هایی در زمینه همکاری میان دو کشور و توسعه امضا کردند. 

 پایان پیام",8
"رئیس جدید مجلس سنای ازبکستان انتخاب شد 
 به گزارش خبرنگار خبرگزاری فارس در تاشکند، نگمت الله یولداش اف وزیر دادگستری ازبکستان در نخستین اجلاس مجلس سنای ازبکستان که به ریاست اسلام کریم اف رئیس جمهوری ازبکستان برگزار شد به عنوان رئیس جدید مجلس سنای ازبکستان انتخاب شد. 

 به گزارش شبکه اول تلویزیون ازبکستان، در این اجلاس مسائل سازمانی از جمله انتخاب رئیس مجلس سنا و معاونین وی و شکل گیری کمیته ها و انتخاب رهبران آنان بررسی شد. 

 کریم اف ضمن معرفی نگمت الله یولداش اف گفت: وی متولد سال 1962 میلادی، فارغ التحصیل دانشگاه دولتی تاشکند در رشته حقوق است. یولداش اف پیش از این در دادستانی، دفتر ریاست جمهوری و از سال 2011 میلادی به عنوان وزیر دادگستری فعالیت کرده است. 

 اسوتلانا آرتیق اوا و موسی ارنیازاف روسای شورای عالی جمهوری قره قلپاقستان به عنوان معاونین رئیس مجلس سنا انتخاب شدند. 

 به گفته رئیس جمهور ازبکستان، اسوتلانا آرتیق اوا متولد سال 1962 میلادی، فارغ التحصیل دانشگاه دولتی تاشکند در رشته حقوق است. وی در دادستانی طی سال های 2010 و 2014 میلادی به عنوان رییس کمیته مسائل قانون گذاری، قضایی و حقوقی مجلس سنا و از ماه آوریل سال 2014 میلادی (اردیبهشت ماه سال 1393) به عنوان معاون رئیس ستاد مرکزی انتخابات فعالیت داشته است. 

 موسی ارنیازاف متولد سال 1947 میلادی، فارغ التحصیل دانشگاه دولتی مهندسین آبیاری و مکانیزه کشاورزی تاشکند در رشته مهندس – برق کار است. در سال های 2005 و 2009 میلادی به عنوان معاون رئیس مجلس سنا و از دسامبر سال 2009 میلادی به عنوان رئیس شورای عالی جمهوری قره قلپاقستان فعالیت کرده است. 

 همچنین با حکم رئیس جمهور، یولداش اف و آرتیق اوا به عنوان سناتور تعیین شدند 

 سناتورها در این اجلاس همچنین 6 کمیته سنا را تشکیل و روسای آنان را نیز انتخاب کردند. 

 انتخابات اعضای مجلس سنای ازبکستان روزهای 13 و 14 ژانویه سال 2015 میلادی (23 و 24 دی ماه سال 1393) برگزار شد. در این انتخابات 84 نفر اعضای مجلس سنا بطور مساوی از جمهوری خودمختار قره قلپاقستان، 12استان و شهر تاشکند (هر یک شش نفر) انتخاب شدند. 16 نفر نماینده دیگر را رئیس جمهور تعیین کرد. در مجلس سنا 100 نفر نماینده فعالیت می کنند. 

 پارلمان 2 مجلسی در ازبکستان نخستین بار در سال 2005 میلادی تشکیل شده است. در مجلس عالی 150 نفر نماینده که در تاریخ 27 دسامبر سال 2009 میلادی (ششم دی ماه سال 1388 ) توسط 4 حزب سیاسی و نهضت محیط زیست ازبکستان برای 5 سال انتخاب شده است، به طور دائم فعالیت می کنند. 

 انتهای پیام/.",8
"روسیه و قبرس در زمینه نظامی - دریایی همکاری می کنند 
 به گزارش ایرنا به نقل از دفتر مطبوعاتی کاخ کرملین، دیدار ولادیمیر پوتین و نیکاس آناستیاسدیس روز چهارشنبه در اقامتگاه ریاست جمهوری روسیه در حومه مسکو انجام گرفت. 

 روسای جمهوری دو کشور در پایان این دیدار برنامه سه ساله اقدامات مشترک روسیه و قبرس را امضا کردند. 

 به گزارش رسانه های روسی، وزرای خارجه روسیه و قبرس هم موافقت نامه همکاری نظامی دریایی میان دو کشور را امضا کردند. 

 برنامه همکاری های مسکو و نیکوزیا در عرصه های آموزش، علوم و فرهنگ از دیگر اسناد امضا شده در دیدار سران روسیه و قبرس بود. 

 دو طرف همچنین توافقنامه همکاری روسیه و قبرس در مبارزه با قاچاق مواد مخدر و مبارزه با تروریسم را امضا و رییس بانک مرکزی روسیه هم با رییس کمیسیون اوراق بهادار و سهام قبرس یادداشت تفاهم به امضا رساندند. 

 سران روسیه و قبرس در این دیدار در خصوص طیف وسیعی از موضوعات همکاری های دوجانبه و مسایل مهم بین المللی و منطقه ای گفت وگو و تبادل نظر کردند. 

 مناقشه اوکراین و مساله سوریه ازجمله مسایل مورد بحث روسای جمهوری روسیه و قبرس بود و دو طرف بر حل و فصل مسالمت آمیز این مسایل تاکید کردند. 

 دفتر مطبوعاتی ریاست جمهوری روسیه جزییات توافقات همکاری نظامی میان روسیه و قبرس را اعلام و منتشر نکرده اما برخی رسانه های خبری گفتند که قبرس برای استفاده روسیه از امکانات پایگاه دریایی این کشور اعلام آمادگی کرده است. 

 اروپام*5*391 ** 1095",8
"بولیوی عرضه گاز به آرژانتین را تضمین کرد 
 به گزارش خبرنگار دفتر منطقه ای فارس در آمریکای لاتین به نقل از تله سور ، خولیو د ویدو وزیر برنامه ریزی، سرمایه گذاری عمومی و خدمات آرژانتین مقاله منتشر شده در یک روزنامه محلی را که عرضه گاز بولیوی به این کشور را مورد تردید قرار داده رد کرد و گفت: این مسئله کاملا تضمین شده می باشد. 

 خولیو د ویدو اعلام کرد که عرضه گاز برای خط لوله انتقال گاز شمال شرقی آرژانتین که مرحله دوم آن انجام شده است به طور کامل و منطبق با حجم های مورد نیاز در یک جدول زمان بندی مورد توافق با بولیوی تضمین شده است. 

 وی ضمن رد مقاله منتشر شده در روزنامه لاناسیون در روز 5 شنبه گفت که این مقاله به نقل از متخصصانی از جمله دانیل مونتامات یکی از مسئولان سابق بخش انرژی در طول دوران ریاست جمهوری فرناندو دلا روئا در آرژانتین (1999-2001) می باشد که اعلام کردند که گاز مورد نیاز این کشور از بولیوی تضمین نشده است. 

 خولیو د ویدو افزود که این روزنامه به همراه متخصصانی از جمله مونتامات اعلام کردند که عرضه گاز در آرژانتین تنها در مراکز عمده مصرف صورت می گیرد و به شهروندان درجه 2 که به دور از این کشور زندگی می کنند اختصاص داده می شود. 

 وزیر برنامه ریزی آرژانتین یادآور شد که این که ایالت های فرماسا ، چاکو ، کورتینس ، میسیونز و شمال سانتافه گاز طبیعی ندارند امری تصادفی نیست بلکه نتیجه تصمیم گیری های سیاسی آغاز شده در این کشور که شمال غربی آرژانتین را از توسعه زیرساخت های ضروری برای صنعتی شدن آن خارج کردند، می باشد. 

 در همین حال د ویدو به همراه خورخه کاپیتانیچ رئیس کابینه دولت آرژانتین قراردادهای دومین مرحله خط لوله انتقال گاز شمال شرقی این کشور را امضا کردند. 

 این قرارداد به دنبال ساخت بخش های اصلی و خط لوله های گاز در ایالت های فورموسا ، چاکو و سانتا فه آرژانتین می باشد. 

 بولیوی قراردادهای خرید و فروش گاز طبیعی با آرژانتین و برزیل را حفظ کرده و همچنین به پرو و پاراگوئه نیز گاز نفتی مایع عرضه می کند. 

 بر اساس مطالعات انجام شده توسط شرکت آمریکایی ریدر اسکات در دسامبر سال 2009، بولیوی دارای 9.94 تریلیون فوت مکعب ذخایر گاز طبیعی است. 

 انتهای پیام/",8
"ازبکستان پروازهای خود به روسیه را کاهش می دهد 
 به گزارش خبرنگار خبرگزاری فارس در تاشکند به نقل از سایت کانیوز ، شرکت ملی هواپیمایی ازبکستان پروازهای خود به روسیه را به دلیل بی ثباتی روبل (واحد پول روسیه) و کم بودن مسافران کاهش می دهد. 

 این سازمان دولتی ازبکستان اعلام کرد در مرحله اول پروازهای انجام شده از فرودگاه های منطقه ای این کشور به استان های روسیه کاهش یافته است. 

 بنابراین، در ماه های ژانویه و فوریه (بهمن و اسفند) پروازها به سامارا ، تیومن ، ولگوگراد و روستوف-نا- دونو تا اندازه ای لغو خواهد شد. 

 یکی از نمایندگان شرکت هواپیمایی گفت: به طور مثال، مسیری که هفته ای 3 مرتبه پرواز داشته است به 2 مرتبه تنزل می یابد. 

 وی افزود: پروازها از روسیه به ازبکستان که اساسا به فرودگاه های منطقه ای انجام می گیرد نیز توسط شرکت های هواپیمایی روسیه کاهش می یابد. 

 شرکت ملی هواپیمای ازبکستان در حال حاضر به 15 شهر روسیه پرواز دارد. 

 بر همین اساس پایگاه اینترنتی آنونس.اوز نیز روز گذشته نوشت: شرکت ملی هواپیمایی ازبکستان پروازهای مسیر تاشکند – توکیو – تاشکند را که در تاریخ 4، 11 و 18 فوریه سال 2015 میلادی (15، 22 و 29 بهمن ماه سال 1393) انجام می شد نیز لغو کرده است. 

 بر اساس این گزارش، دلیل لغو پروازها کم بود مسافران است. 

 شرکت ملی هواپیمای ازبکستان یک شرکت انحصاری است و 100 درصد متعلق به دولت است؛ هم اکنون این شرکت به 40 کشور جهان پرواز دارد. 

 انتهای پیام/",8
"نظامیان ترک عهده دار امنیت فرودگاه کابل شدند 
 به گزارش خبرنگار خبرگزاری فارس در کابل ، نظامیان ترک با برگزاری مراسمی در کابل مسئولیت تأمین امنیت و فرماندهی نظامی فرودگاه کابل را از نظامیان فرانسوی تحویل گرفتند. 

 جان کمپل فرمانده نیروهای ناتو در افغانستان در این مراسم اعلام کرد: فرانسه طی 13 سال گذشته در بخش های عرضه خدمات و تأمین امنیت نقش مؤثری ایفا نموده است. 

 وی در این مراسم با اشاره به کشته شدن 80 نظامی فرانسوی طی سال های گذشته، آنان را قربانیان صلح در افغانستان دانست. 

 ابر اساس پیمان امنیتی کابل-واشنگتن و افغانستان-ناتو از امروز اول ژانویه سال 2015 میلادی نقش نیروهای خارجی از حالت جنگی و نظامی به آموزش و مشاوره به نیروهای افغان تبدیل شد. 

 انتهای پیام/",8
"فرستاده جدید سازمان ملل در امور لبنان وارد بیروت شد 
 به گزارش گروه بین الملل خبرگزاری فارس ، سیگرید کاگ هماهنگ کننده جدید سازمان ملل در امور لبنان ساعات پایانی شنبه (دیشب) از مبدأ پاریس وارد فرودگاه بین المللی بیروت شد. ، قرار است کاگ تا چند ساعت دیگر مأموریت خود را به طور رسمی به عنوان جانشین دریک بلامبلی آغاز کند. 

 روزنامه النهار با اعلام این خبر، اعلام کرد که دریک بلامبلی قرار است تا چند ساعت دیگر لبنان را ترک کند. 

 این گزارش حاکی است که رمزی عزالدین معاون استفان دی مستورا فرستاده ویژه دبیر کل سازمان ملل در امور سوریه نیز روز گذشته از استانبول وارد بیروت شده و قرار به زودی بیروت را به دمشق ترک کند. 

 انتهای پیام/م",8
"اعتراض به حملات علیه مساجد سوئد 
 هزاران تن از ساکنان سوئد برای اعلام حمایت و نیز همبستگی با مسلمانان به خیابان های این کشور آمده و اعتراض خود را علیه سه حمله به مساجد این کشور که در یک هفته گذشته صورت گرفت، ابراز کردند.به گزارش راشاتودی، این حملات به مساجد در سوئد تاکنون پنج مجروح برجای گذاشته است و معترضان شرکت کننده در این راهپیمایی حمایتی شعار به مسجد من دست نزنید سر می دادند. خبرنگاران تخمین می زنند که تعداد شرکت کنندگان در این راهپیمایی اعتراضی سراسر سوئد حدود سه هزار تن بوده است. در استکهلم پایتخت سوئد نیز دو هزار فعال در مقابل کاخ سلطنتی سوئد گرد هم آمده و پلاکاردهایی را که اسلام هراسی گسترده را تقبیح می کرد، در دست داشتند. حدود 40 تظاهرات سازمان یافته از جمله معترضانی از شورای مسلمانان سوئد و انجمن ملی متحد سوئد و افراد برجسته ای از جوامع مسلمان این کشور در این راهپیمایی اعتراضی شرکت کردند و همچنین آلیس باه کوهنکه، وزیر فرهنگ و دموکراسی سوئد نیز در این راهپیمایی شرکت کرد و گفت: دانش و اطلاعات بهترین واکسیناسیون علیه پیش داوری و قضاوت است.همچنین راهپیمایی های مشابهی در مناطق گوتنبرگ و مالمو برگزار شد و در هر کدام از آن ها 500 تا 600 تن شرکت کردند. دولت سوئد نیز حمله به مساجد را مورد محکومیت قرار داد و متعهد شد تا به تامین مالی بیشتر برای برقراری امنیت در اماکان مذهبی و عبادتگاه ها بپردازد.",8
"سفارت قطر در بغداد به زودی باز می شود 
 به گزارش گروه بین الملل خبرگزاری فارس ، دفتر ریاست پارلمان عراق از قصد قطر برای بازگشایی قریب الوقوع سفارتش در بغداد خبر داد. 

 دفتر سلیم الجبوری رئیس پارلمان عراق در بیانیه ای اعلام کرد: الجبوری مجموعه دیدارهایی را با شماری از مقامات مسئول قطری در از جمله محمد الخلیفی رئیس مجلس شورا و خالد العطیه وزیرخارجه این کشور در دوحه انجام داد که از جمله نتایج این دیدارها، بازگشایی قریب الوقوع سفارت قطر در بغداد است. 

 هنوز دوحه به طور رسمی این خبر را تایید یا رد نکرده است. 

 خبرگزاری رسمی قطر نیز نوشت که رئیس پارلمان عراق با همتای قطری اش درباره روابط پارلمانی دوجانبه و شیوه های تقویت و تحکیم آن رایزنی کرد. 

 رئیس پارلمان عراق دوشنبه گذشته سفری چند روزه را در راستای تحکیم روابط با قطر، به دوحه آغاز کرد. 

 گفته می شود که الجبوری از همتای قطری اش برای سفر به بغداد دعوت کرد و وی نیز این دعوت را پذیرفت. 

 انتهای پیام/غ",8
"روزهای پرتنش در مناسبات واشنگتن - بانکوک و افزایش همکاری تایلند با چین 
 به گزارش ایرنا، موضع گیری فرستاده کاخ سفید به تایلند، احضار دو بار کاردار آمریکا به وزارت امور خارجه تایلند و آخرین موضع واشنگتن در قبال اتحاد نظامی با بانکوک نشانه های روزهای سخت در مناسبات دولت کودتا در تایلند و آمریکا است. 

 در آخرین موضع گیری ها، براساس گزارش رسانه های غربی یک دیپلمات آمریکایی روز پنجشنبه هشدارداد آمریکا نمی خواهد به طور کامل اتحاد نظامی خود را با تایلند فعال کند. 

 آمریکا مدعی است دولت نظامی تایلند بدنبال بازگرداندن دموکراسی به این کشور نیست و مقامات بانکوک نیز تاکید دارند پس از اصلاح قانون اساسی انتخابات برگزار می شود و پیش بینی کرده اند تاریخ این انتخابات سال 2016 باشد. 

 رسانه های غربی نامی از این دیپلمات ارشد نبردند، اما به نقل از وی نوشتند نهادهای حکومتی و قضایی تایلند به بازسازی کامل و برقراری دموکراسی نیاز دارند. 

 ˈدانیل راسلˈ معاون وزیر امور خارجه آمریکا اخیرا با سفر به بانکوک از کودتای اول خرداد ماه ارتش تایلند انتقاد کرد. 

 وزارت امور خارجه تایلند هفته جاری پس از مواضع سیاسی واشنگتن در خصوص این کشور، ˈپاتریک مورفیˈ کاردار سفارت آمریکا در بانکوک را دو بار برای ارایه برخی توضیحات به سبب دخالت در سیاست داخلی تایلند احضار کرد. 

 معاون وزیر خارجه آمریکا در همایشی در دانشگاه بانکوک خواستار پایان حکومت نظامی در تایلند شد و برکناری ˈیینگلوک شیناواتراˈ نخست وزیر سابق از پستش را یک اقدام سیاسی خوانده بود. 

 مناسبات نظامی واشنگتن و بانکوک به زمان جنگ سرد و مبارزه با کمونیسم در جنوب شرقی آسیا به ویژه در طول جنگ ویتنام بازمی گردد. 

 اما آمریکا پس از کودتا در تایلند رزمایش های نظامی مشترک و کمک های نظامی کوچک خود به این کشور جنوب شرق آسیا را لغو کرد. 

 کارشناسان معتقدند آمریکا قصد ندارد مناسبات نظامی را به طور کامل با تایلند قطع کند و احتمال می دهند مناسبات دولت نظامی با چین رقیب واشنگتن در منطقه باعث واکنش های مقامات کاخ سفید شده باشد. 

 ˈپرایوت چان اوچاˈ نخست وزیر تایلند اخیرا پس از انتقاد برخی کشورهای غربی از جمله آمریکا از کودتا در این کشور که زمینه ساز نزدیکی پکن – بانکوک شد، از چین به عنوان نمونه خوبی از توسعه اقتصادی یاد کرد. 

 وی که پس از کودتا سفری دو روزه نیز به پکن داشت، گفت: تایلند باید به مجادله ها پایان دهد و با نگاهی به چین به عنوان ابرقدرت منطقه ای از این کشور الهام بگیرد. 

 هیاتی از فرماندهان نظامی تایلند درست 21 روز پس از کودتای بدون خونریزی تایلند و در بحبوحه افزایش انتقادهای غرب از کودتاچیان به چین سفر کرد تا در مورد امنیت منطقه ای و رزمایش های مشترک گفت وگو کند که نشانه ای سریع در خصوص نزدیکی مناسبات بود. 

 همزمان با این تحول یک شرکت دولتی چین در بخش تلفن همراه نیز با خرید 19 درصد از سهام گروه ارتباطات راه دور تایلند به ارزش 881 میلیون دلار موافقت کرد تا جای پای خود را در تایلند مستحکم تر کند. 

 افزایش همکاری های تایلند با چین برای آمریکا که در تلاش برای توسعه همکاری های خود با کشورهایی مانند ویتنام و میانمار است تا بتواند در مقابل چین ایستادگی کند به طور یقین از اهمیت زیادی برخوردار است. 

 کارشناسان نیز معتقدند سردی مناسبات تایلند با آمریکا در این روزها به گرم شدن روابط بانکوک – پکن بازمی گردد و امکان افزایش تنش با کاخ سفید را رد نمی کنند. 

 آساق**1611",8
"تایلند کاردار آمریکا را احضار کرد 
 به گزارش خبرگزاری آنا به نقل از ریانووستی، احضار کاردار آمریکا در تایلند که امروز (چهارشنبه) صورت گرفت پس از سفر دانیل راسل، معاون وزیر امور خارجه آمریکا در امور شرق آسیا و اقیانوسیه، به تایلند بود. 

 معاون وزارت امور خارجه تایلند گفت: اظهار نظرهای دستیار وزیر امور خارجه آمریکا در امور شرق آسیا و اقیانوسیه باعث ناراحتی بسیاری از تایلندی ها شده و نشان دهنده عدم اطلاع از سیاست های تایلند است. 

 تایلند متحد دیرپای آمریکاست اما راسل در سخنرانی خود در دانشگاه بانکوک نگرانی خود را بابت محدودیت آزادی بیان در این کشور ابراز کرد. در تایلند از مه سال 2014 منع آمد و شد برقرار است. 

 انتهای پیام/",8
"فقه حنفی و عقیده ماتریدی دین دولتی در قزاقستان شد 
 به گزارش خبرنگار دفتر منطقه ای فارس در بیشکک ، در اولین انجمن امامان جماعت مساجد قزاقستان که امروز در شهر آستانه برگزار شد، فقه حنفی و عقیده ماتریدی به عنوان عرصه رسمی اداره امور مسلمانان این کشور تأیید گردید. 
 در این انجمن حدود 500 نفر از امامان جماعت مساجد از سراسر قزاقستان، اعضای شورای علمای اداره روحانیت مسلمانان کشور، اندیشمندان مطرح اسلامی، مدیران سازمان های اسلامی خارجی، برخی نمایندگان سنا و نمایندگان مجلس مردم قزاقستان و شخصیت های شناخته شده اجتماعی و مذهبی حضور داشتند. 

 نورسلطان نظربایف رئیس جمهور قزاقستان در پیام خود به این همایش که توسط بغلان مایلوبایف معاون نهاد ریاست جمهوری قرائت شد، ابراز امیدواری کرد که این انجمن بتواند انگیزه ای برای تجدید حیات معنوی دولت ایجاد کرده و نقش امامان جماعت را در حل مشکلات روز حوزه مذهبی کشور، تقویت بخشد. 

 رئیس جمهور قزاقستان همچنین از امامان جماعت این کشور خواست که سهم خود را در تقویت ثبات مذهبی و حمایت از نسل جوان در برابر نفوذ جریانات شبه مذهبی مخرب، ایفا کنند. 
 در نتیجه این نشست، تدوین فقه حنفی و عقیده ماتریدی به عنوان عرصه دینی رسمی در اداره روحانیت مسلمانان قزاقستان، مورد تأیید قرار گرفت. 

 در این انجمن همچنین تصریح شد: مردم قزاقستان قرن هاست که پایبند مکاتب اهل سنت بوده و تأیید مذهب حنفی و عقیده ماتریدی به عنوان عرصه رسمی دینی در کشور، گامی ضروری، مهم و استراتژیک برای تحکیم اسلام سنتی و جلوگیری از تلاش های حیله گرانه متعدد از سوی سلفی ها و دیگر گرایش های مخرب در قزاقستان است. 

 در این انجمن همچنین اسنادی تدوین شد که در آن باورهای اساسی دینی مسلمانان قزاقستان، دانش لازم در امور دینی و نگرش نسبت به جامعه سکولار، قوانین دولت و استقرار نظم در جامعه، کسب آموزش، کمک های پزشکی، دفاع از میهن، محیط زیست، نیروی کار، احترام به ارزش های خانواده و تکریم سنت ها و ویژگی های مردمی که در این کشور بسر می برند، مشخص شده است. 

 انتهای پیام/",8
"اعتراض مردم مجارستان به سفر پوتین به این کشور 
 به گزارش خبرنگار بین الملل خبرگزاری موج به نقل از یورونیوز ، در آستانه سفر ولادیمیر پوتین، رئیس جمهور روسیه به مجارستان، خیابان های بوداپست، پایتخت شامگاه دوشنبه صحنه تظاهرات ضد دولتی بود. 
 تظاهرکنندگان که تعدادشان نزدیک به دو هزار نفر تخمین زده شده است مخالف ویکتور اوربان ، نخست وزیر و سیاست های او در قبال مسکو هستند. آنها که خواستار کناره گیری نخست وزیر از قدرت اند می گویند او در سیاست هایش منافع عمومی را دنبال نمی کند. 
 یکی از تظاهرکنندگان که نگران نزدیکی مجارستان به روسیه است، می گوید: هیچ منبعی برای کنترل قدرت در این دو کشور وجود ندارد. اینجا دست کم به این موضوع اعتراض می شود. در روسیه به هیچ وجه چنین سازوکاری وجود ندارد. مخالفان در روسیه کجایند؟ آیا اصلا انتخابات آزاد و عادلانه ای وجود دارد؟ اینجا در مجارستان انتخابات برگزار می شود، اما با برابری فاصله زیادی داریم. 
 جوان دیگری که نگران آینده کشورش است می افزاید: من جوان هستم و دوست دارم در مجارستان بمانم. مجارستان وطنم است و نگران آینده آن هستم. نمی خواهم اتفاق بدی برای آن پیش آید. اگر اوضاع بد شود ناچار به ترک کشور می شوم اما می خواهم که بمانم. 
 گسترش تنها نیروگاه اتمی مجارستان و صدور گاز طبیعی از محورهای اصلی گفتگوهای میان مقامات دو کشور است. 
 با توجه به فشار روزافزون غرب بر مسکو در ارتباط با بحران اوکراین، دیدار روز سه شنبه رئیس جمهوری روسیه از مجارستان می تواند حامل این پیام مهم باشد که مسکو متحدی در اتحادیه اروپا دارد.",8
"اسرائیل لبنان را تهدید کرد/ تل آویو به هدف قرار دادن مواضعش در سراسر جهان واکنش نشان می دهد 
 به گزارش گروه بین الملل خبرگزاری آنا به نقل از روزنامه الحیات ، برخی دیپلمات های غربی اعلام کردند که رژیم صهیونیستی پیام های هشدار آمیزی درباره هدف قرار گرفته شدن منافعش در داخل یا خارج آن اسرائیل ارسال کرده است. 

 تل آویو همچنین نسبت به هدف قرار گرفتن منافعش در پاسخ به تجاوز صورت گرفته به وسیله بالگردهای اسرائیلی در منطقه قنیطره به مقام های لبنانی هشدار داد. 

 سفرای کشورهای غربی پیام هشدارآمیز اسرائیل را به بیشتر مقام های کشوری لبنان ابلاغ و تاکید کردند که تل آویو در صورت هدف قرار گرفتن منافعش در هر جای جهان، حزب الله را مسئول آن عملیات خواهد دانست. 

 یکشنبه هفته گذشته یک بالگرد اسرائیل شماری از نیروهای مقاومت اسلامی در حومه شهر قنیطره (واقع در جنوب سوریه) را هدف قرار داد و با شلیک دو موشک 6 مبارز حزب الله از جمله جهاد عماد مغنیه فرزند شهید عماد مغنیه و نیز سردار محمدعلی الله دادی از فرماندهان سپاه پاسداران جمهوری اسلامی ایران را شهید کرد. 

 شیخ نعیم قاسم معاون دبیرکل حزب الله لبنان روز گذشته (یکشنبه) در مراسم هفتم شهادت جهاد عماد مغنیه گفت: سیدحسن نصرالله به زودی موضع رسمی حزب الله درباره پاسخ به اسرائیل را اعلام خواهد کرد. 

 انتهای پیام/",8
